"global_id";"ID";"Year";"Month";"Name";"NumberOfPersons";
"global_id";"Код";"Год";"Месяц";"Имя";"Количество человек";
"2536203811";"10746";"2023";"Январь";"Стефания";"22";
"2536203812";"10747";"2023";"Январь";"Оливия";"22";
"2536203813";"10748";"2023";"Январь";"Фатима";"21";
"2536203814";"10749";"2023";"Январь";"Злата";"20";
"2536203815";"10750";"2023";"Январь";"Татьяна";"20";
"2536203817";"10751";"2023";"Январь";"Евгения";"20";
"2536203818";"10752";"2023";"Январь";"Яна";"20";
"2536203819";"10753";"2023";"Январь";"Майя";"20";
"2536203820";"10754";"2023";"Январь";"Асия";"19";
"2536203821";"10755";"2023";"Январь";"Юлия";"19";
"2536203822";"10756";"2023";"Январь";"Ольга";"18";
"2536203823";"10757";"2023";"Январь";"Салиха";"18";
"2536203825";"10758";"2023";"Январь";"Мелания";"17";
"2536203826";"10759";"2023";"Январь";"Альфия";"17";
"2536203827";"10760";"2023";"Январь";"Лилия";"16";
"2536203828";"10761";"2023";"Январь";"Серафима";"16";
"2536203829";"10762";"2023";"Январь";"Николь";"16";
"2536203830";"10763";"2023";"Январь";"Ариана";"15";
"2536203831";"10764";"2023";"Январь";"Нина";"15";
"2536203832";"10765";"2023";"Январь";"Афина";"15";
"2536203834";"10766";"2023";"Январь";"Дарина";"14";
"2536203835";"10767";"2023";"Январь";"Малика";"14";
"2536203836";"10768";"2023";"Январь";"Амира";"14";
"2536203837";"10769";"2023";"Январь";"Аврора";"14";
"2536203838";"10770";"2023";"Январь";"Айлин";"14";
"2536203839";"10771";"2023";"Январь";"Мадина";"14";
"2536203840";"10772";"2023";"Январь";"Ярослава";"12";
"2536203841";"10773";"2023";"Январь";"Элина";"12";
"2536203842";"10774";"2023";"Январь";"Камилла";"11";
"2536203844";"10775";"2023";"Январь";"Ирина";"11";
"2536203845";"10776";"2023";"Январь";"Раяна";"11";
"2536203846";"10777";"2023";"Январь";"Надежда";"10";
"2536203847";"10778";"2023";"Январь";"Хадича";"10";
"2536203848";"10779";"2023";"Январь";"Самира";"10";
"2536203849";"10780";"2023";"Январь";"Камила";"10";
"2536203850";"10781";"2023";"Январь";"Аниса";"10";
"2536203852";"10782";"2023";"Январь";"Марям";"9";
"2536203853";"10783";"2023";"Январь";"Хадижа";"9";
"2536203854";"10784";"2023";"Январь";"Мелисса";"9";
"2536203855";"10785";"2023";"Январь";"Лея";"9";
"2536203856";"10786";"2023";"Январь";"Марьяна";"9";
"2536203857";"10787";"2023";"Январь";"Агния";"9";
"2536203858";"10788";"2023";"Январь";"Алисия";"9";
"2536203859";"10789";"2023";"Январь";"Адель";"9";
"2536203860";"10790";"2023";"Январь";"Амалия";"9";
"2536203862";"10791";"2023";"Январь";"Сара";"8";
"2536203863";"10792";"2023";"Январь";"Азалия";"8";
"2536203864";"10793";"2023";"Январь";"Айша";"8";
"2536203865";"10794";"2023";"Январь";"Виолетта";"8";
"2536203866";"10795";"2023";"Январь";"Хадиджа";"8";
"2536203867";"10796";"2023";"Январь";"Аглая";"8";
"2536203869";"10797";"2023";"Январь";"Эмма";"8";
"2536203870";"10798";"2023";"Январь";"Ясина";"8";
"2536203871";"10799";"2023";"Январь";"Сумайя";"7";
"2536203872";"10800";"2023";"Январь";"Зоя";"7";
"2578564937";"10801";"2023";"Февраль";"София";"148";
"2578564938";"10802";"2023";"Февраль";"Мария";"146";
"2578564939";"10803";"2023";"Февраль";"Анна";"130";
"2578564940";"10804";"2023";"Февраль";"Ева";"114";
"2578564941";"10805";"2023";"Февраль";"Виктория";"111";
"2578564942";"10806";"2023";"Февраль";"Василиса";"104";
"2578564943";"10807";"2023";"Февраль";"Ксения";"96";
"2578564944";"10808";"2023";"Февраль";"Полина";"96";
"2578564945";"10809";"2023";"Февраль";"Алиса";"92";
"2578564946";"10810";"2023";"Февраль";"Варвара";"88";
"2578564947";"10811";"2023";"Февраль";"Александра";"75";
"2578564948";"10812";"2023";"Февраль";"Екатерина";"74";
"2578564949";"10813";"2023";"Февраль";"Елизавета";"73";
"2578564950";"10814";"2023";"Февраль";"Вероника";"72";
"2578564951";"10815";"2023";"Февраль";"Милана";"71";
"2578564952";"10816";"2023";"Февраль";"Мирослава";"69";
"2578564953";"10817";"2023";"Февраль";"Дарья";"65";
"2578564954";"10818";"2023";"Февраль";"Арина";"64";
"2578564955";"10819";"2023";"Февраль";"Кира";"55";
"2578564956";"10820";"2023";"Февраль";"Анастасия";"54";
"2578564957";"10821";"2023";"Февраль";"Софья";"51";
"2578564958";"10822";"2023";"Февраль";"Амина";"50";
"2578564959";"10823";"2023";"Февраль";"Вера";"48";
"2578564960";"10824";"2023";"Февраль";"Валерия";"42";
"2578564961";"10825";"2023";"Февраль";"Таисия";"39";
"2578564962";"10826";"2023";"Февраль";"Есения";"38";
"2578564963";"10827";"2023";"Февраль";"Агата";"37";
"2578564964";"10828";"2023";"Февраль";"Марьям";"37";
"2578564965";"10829";"2023";"Февраль";"Мия";"35";
"2578564967";"10830";"2023";"Февраль";"Сафия";"34";
"2578564968";"10831";"2023";"Февраль";"Аиша";"33";
"2578564969";"10832";"2023";"Февраль";"Алина";"32";
"2578564970";"10833";"2023";"Февраль";"Маргарита";"31";
"2578564971";"10834";"2023";"Февраль";"Эмилия";"28";
"2578564972";"10835";"2023";"Февраль";"Кристина";"26";
"2578564973";"10836";"2023";"Февраль";"Ульяна";"24";
"2578564974";"10837";"2023";"Февраль";"Алия";"24";
"2578564975";"10838";"2023";"Февраль";"Ника";"24";
"2578564976";"10839";"2023";"Февраль";"Яна";"23";
"2578564977";"10840";"2023";"Февраль";"Асия";"23";
"2578564978";"10841";"2023";"Февраль";"Стефания";"22";
"2578564979";"10842";"2023";"Февраль";"Ольга";"22";
"2578564980";"10843";"2023";"Февраль";"Евгения";"20";
"2578564981";"10844";"2023";"Февраль";"Юлия";"20";
"2578564982";"10845";"2023";"Февраль";"Диана";"20";
"2578564983";"10846";"2023";"Февраль";"Аделина";"20";
"2578564984";"10847";"2023";"Февраль";"Алёна";"19";
"2578564985";"10848";"2023";"Февраль";"Ясмина";"19";
"2578564986";"10849";"2023";"Февраль";"Ангелина";"18";
"2578564987";"10850";"2023";"Февраль";"Елена";"18";
"2578564988";"10851";"2023";"Февраль";"Фатима";"17";
"2578564989";"10852";"2023";"Февраль";"Мира";"17";
"2578564990";"10853";"2023";"Февраль";"Николь";"16";
"2578564992";"10854";"2023";"Февраль";"Элина";"16";
"2578564993";"10855";"2023";"Февраль";"Оливия";"16";
"2578564994";"10856";"2023";"Февраль";"Салиха";"16";
"2578564995";"10857";"2023";"Февраль";"Самира";"15";
"2578564996";"10858";"2023";"Февраль";"Майя";"15";
"2578564997";"10859";"2023";"Февраль";"Адель";"15";
"2578564998";"10860";"2023";"Февраль";"Ирина";"14";
"2578564999";"10861";"2023";"Февраль";"Татьяна";"14";
"2578565000";"10862";"2023";"Февраль";"Амелия";"14";
"2578565001";"10863";"2023";"Февраль";"Альфия";"14";
"2578565002";"10864";"2023";"Февраль";"Амира";"13";
"2578565003";"10865";"2023";"Февраль";"Зоя";"13";
"2578565004";"10866";"2023";"Февраль";"Раяна";"13";
"2578565005";"10867";"2023";"Февраль";"Алисия";"12";
"2578565006";"10868";"2023";"Февраль";"Ариана";"12";
"2578565007";"10869";"2023";"Февраль";"Аврора";"12";
"2578565008";"10870";"2023";"Февраль";"Марта";"12";
"2578565009";"10871";"2023";"Февраль";"Айша";"12";
"2578565010";"10872";"2023";"Февраль";"Камила";"11";
"2578565011";"10873";"2023";"Февраль";"Дарина";"11";
"2578565013";"10874";"2023";"Февраль";"Агния";"11";
"2578565014";"10875";"2023";"Февраль";"Мариям";"11";
"2578565015";"10876";"2023";"Февраль";"Сумая";"10";
"2578565016";"10877";"2023";"Февраль";"Милена";"10";
"2578565017";"10878";"2023";"Февраль";"Эмма";"10";
"2578565018";"10879";"2023";"Февраль";"Нина";"10";
"2578565019";"10880";"2023";"Февраль";"Любовь";"10";
"2578565020";"10881";"2023";"Февраль";"Серафима";"9";
"2578565021";"10882";"2023";"Февраль";"Мадина";"9";
"2578565022";"10883";"2023";"Февраль";"Айлин";"9";
"2578565023";"10884";"2023";"Февраль";"Малика";"9";
"2578565024";"10885";"2023";"Февраль";"Муслима";"9";
"2578565025";"10886";"2023";"Февраль";"Сара";"9";
"2578565026";"10887";"2023";"Февраль";"Сумайя";"9";
"2578565027";"10888";"2023";"Февраль";"Марина";"9";
"2578565028";"10889";"2023";"Февраль";"Теона";"9";
"2578565029";"10890";"2023";"Февраль";"Сабина";"8";
"2578565030";"10891";"2023";"Февраль";"Карина";"8";
"2578565031";"10892";"2023";"Февраль";"Медина";"8";
"2578565032";"10893";"2023";"Февраль";"Альбина";"8";
"2578565033";"10894";"2023";"Февраль";"Камилла";"7";
"2578565034";"10895";"2023";"Февраль";"Лилия";"7";
"2578565035";"10896";"2023";"Февраль";"Ярослава";"7";
"2578565037";"10897";"2023";"Февраль";"Мила";"7";
"2578565038";"10898";"2023";"Февраль";"Надежда";"7";
"2578565039";"10899";"2023";"Февраль";"Марям";"7";
"2578565040";"10900";"2023";"Февраль";"Сабрина";"7";
"2587775317";"10901";"2023";"Март";"Анна";"184";
"2587775318";"10902";"2023";"Март";"София";"160";
"2587775319";"10903";"2023";"Март";"Мария";"147";
"2587775320";"10904";"2023";"Март";"Ева";"124";
"2587775321";"10905";"2023";"Март";"Виктория";"117";
"2587775322";"10906";"2023";"Март";"Алиса";"108";
"2587775323";"10907";"2023";"Март";"Варвара";"107";
"2587775324";"10908";"2023";"Март";"Василиса";"106";
"2587775325";"10909";"2023";"Март";"Александра";"103";
"2587775326";"10910";"2023";"Март";"Елизавета";"99";
"2587775327";"10911";"2023";"Март";"Полина";"97";
"2587775328";"10912";"2023";"Март";"Арина";"96";
"2587775329";"10913";"2023";"Март";"Ксения";"85";
"2587775330";"10914";"2023";"Март";"Екатерина";"84";
"2587775331";"10915";"2023";"Март";"Есения";"83";
"2587775332";"10916";"2023";"Март";"Дарья";"82";
"2587775333";"10917";"2023";"Март";"Милана";"72";
"2587775334";"10918";"2023";"Март";"Анастасия";"70";
"2587775335";"10919";"2023";"Март";"Вероника";"68";
"2587775336";"10920";"2023";"Март";"Валерия";"68";
"2587775337";"10921";"2023";"Март";"Мирослава";"65";
"2587775338";"10922";"2023";"Март";"Кира";"63";
"2587775339";"10923";"2023";"Март";"Сафия";"54";
"2587775340";"10924";"2023";"Март";"Амина";"53";
"2587775341";"10925";"2023";"Март";"Алина";"50";
"2587775342";"10926";"2023";"Март";"Софья";"46";
"2587775343";"10927";"2023";"Март";"Вера";"44";
"2587775344";"10928";"2023";"Март";"Ульяна";"40";
"2587775345";"10929";"2023";"Март";"Агата";"39";
"2587775347";"10930";"2023";"Март";"Мия";"38";
"2587775348";"10931";"2023";"Март";"Алия";"37";
"2587775349";"10932";"2023";"Март";"Эмилия";"35";
"2587775350";"10933";"2023";"Март";"Маргарита";"34";
"2587775351";"10934";"2023";"Март";"Таисия";"34";
"2587775352";"10935";"2023";"Март";"Диана";"33";
"2587775353";"10936";"2023";"Март";"Аиша";"32";
"2587775354";"10937";"2023";"Март";"Марьям";"32";
"2587775355";"10938";"2023";"Март";"Майя";"30";
"2587775356";"10939";"2023";"Март";"Стефания";"29";
"2587775357";"10940";"2023";"Март";"Алёна";"29";
"2587775358";"10941";"2023";"Март";"Ангелина";"28";
"2587775359";"10942";"2023";"Март";"Яна";"25";
"2587775360";"10943";"2023";"Март";"Ольга";"25";
"2587775361";"10944";"2023";"Март";"Аделина";"25";
"2587775362";"10945";"2023";"Март";"Кристина";"24";
"2587775363";"10946";"2023";"Март";"Фатима";"23";
"2587775364";"10947";"2023";"Март";"Аврора";"23";
"2587775365";"10948";"2023";"Март";"Амелия";"22";
"2587775366";"10949";"2023";"Март";"Николь";"20";
"2587775367";"10950";"2023";"Март";"Юлия";"20";
"2587775368";"10951";"2023";"Март";"Оливия";"20";
"2587775369";"10952";"2023";"Март";"Ника";"20";
"2587775370";"10953";"2023";"Март";"Амира";"19";
"2587775371";"10954";"2023";"Март";"Айлин";"19";
"2587775372";"10955";"2023";"Март";"Елена";"19";
"2587775373";"10956";"2023";"Март";"Ариана";"19";
"2587775374";"10957";"2023";"Март";"Злата";"18";
"2587775375";"10958";"2023";"Март";"Айша";"18";
"2587775376";"10959";"2023";"Март";"Элина";"17";
"2587775377";"10960";"2023";"Март";"Салиха";"17";
"2587775378";"10961";"2023";"Март";"Ясмина";"17";
"2587775379";"10962";"2023";"Март";"Адель";"17";
"2587775380";"10963";"2023";"Март";"Евгения";"16";
"2587775381";"10964";"2023";"Март";"Надежда";"16";
"2587775382";"10965";"2023";"Март";"Татьяна";"15";
"2587775383";"10966";"2023";"Март";"Дарина";"15";
"2587775384";"10967";"2023";"Март";"Хадижа";"15";
"2587775385";"10968";"2023";"Март";"Асия";"15";
"2587775386";"10969";"2023";"Март";"Раяна";"15";
"2587775387";"10970";"2023";"Март";"Ирина";"14";
"2587775388";"10971";"2023";"Март";"Альфия";"14";
"2587775389";"10972";"2023";"Март";"Эмма";"13";
"2587775390";"10973";"2023";"Март";"Малика";"13";
"2587775391";"10974";"2023";"Март";"Мира";"13";
"2587775392";"10975";"2023";"Март";"Мелисса";"13";
"2587775393";"10976";"2023";"Март";"Нина";"12";
"2587775394";"10977";"2023";"Март";"Эмили";"12";
"2587775395";"10978";"2023";"Март";"Афина";"11";
"2587775396";"10979";"2023";"Март";"Агния";"11";
"2587775397";"10980";"2023";"Март";"Зоя";"11";
"2587775398";"10981";"2023";"Март";"Амалия";"11";
"2587775399";"10982";"2023";"Март";"Марта";"11";
"2587775400";"10983";"2023";"Март";"Мариям";"11";
"2587775401";"10984";"2023";"Март";"Самира";"10";
"2587775402";"10985";"2023";"Март";"Мадина";"10";
"2587775403";"10986";"2023";"Март";"Хадиджа";"10";
"2587775404";"10987";"2023";"Март";"Аглая";"10";
"2587775405";"10988";"2023";"Март";"Ярослава";"10";
"2587775406";"10989";"2023";"Март";"Любовь";"10";
"2587775407";"10990";"2023";"Март";"Владислава";"10";
"2587775408";"10991";"2023";"Март";"Каролина";"10";
"2587775409";"10992";"2023";"Март";"Евангелина";"10";
"2587775410";"10993";"2023";"Март";"Теона";"10";
"2587775411";"10994";"2023";"Март";"Фотима";"10";
"2587775412";"10995";"2023";"Март";"Сумая";"9";
"2587775413";"10996";"2023";"Март";"Камила";"9";
"2587775414";"10997";"2023";"Март";"Лейла";"9";
"2587775415";"10998";"2023";"Март";"Лилия";"9";
"2587775416";"10999";"2023";"Март";"Муслима";"9";
"2587775417";"11000";"2023";"Март";"Марина";"9";
"2587775418";"11001";"2023";"Апрель";"Анна";"162";
"2587775419";"11002";"2023";"Апрель";"София";"149";
"2587775420";"11003";"2023";"Апрель";"Мария";"144";
"2587775421";"11004";"2023";"Апрель";"Ева";"121";
"2587775422";"11005";"2023";"Апрель";"Полина";"121";
"2587775423";"11006";"2023";"Апрель";"Варвара";"115";
"2587775424";"11007";"2023";"Апрель";"Василиса";"98";
"2587775425";"11008";"2023";"Апрель";"Виктория";"97";
"2587775427";"11009";"2023";"Апрель";"Алиса";"97";
"2587775428";"11010";"2023";"Апрель";"Александра";"89";
"2587775429";"11011";"2023";"Апрель";"Елизавета";"86";
"2587775430";"11012";"2023";"Апрель";"Мирослава";"85";
"2587775431";"11013";"2023";"Апрель";"Арина";"79";
"2587775432";"11014";"2023";"Апрель";"Дарья";"74";
"2587775433";"11015";"2023";"Апрель";"Ксения";"73";
"2587775434";"11016";"2023";"Апрель";"Анастасия";"69";
"2587775435";"11017";"2023";"Апрель";"Екатерина";"68";
"2587775436";"11018";"2023";"Апрель";"Вероника";"64";
"2587775437";"11019";"2023";"Апрель";"Милана";"60";
"2587775438";"11020";"2023";"Апрель";"Кира";"53";
"2587775439";"11021";"2023";"Апрель";"Амина";"50";
"2587775440";"11022";"2023";"Апрель";"Вера";"49";
"2587775441";"11023";"2023";"Апрель";"Есения";"48";
"2587775442";"11024";"2023";"Апрель";"Валерия";"45";
"2587775443";"11025";"2023";"Апрель";"Таисия";"44";
"2587775444";"11026";"2023";"Апрель";"Ульяна";"43";
"2587775445";"11027";"2023";"Апрель";"Сафия";"43";
"2587775446";"11028";"2023";"Апрель";"Ангелина";"39";
"2587775447";"11029";"2023";"Апрель";"Эмилия";"37";
"2587775448";"11030";"2023";"Апрель";"Алина";"35";
"2587775449";"11031";"2023";"Апрель";"Софья";"35";
"2587775450";"11032";"2023";"Апрель";"Агата";"32";
"2587775451";"11033";"2023";"Апрель";"Алёна";"32";
"2587775452";"11034";"2023";"Апрель";"Аиша";"31";
"2587775453";"11035";"2023";"Апрель";"Мия";"30";
"2587775454";"11036";"2023";"Апрель";"Диана";"29";
"2587775455";"11037";"2023";"Апрель";"Марьям";"29";
"2587775456";"11038";"2023";"Апрель";"Алия";"28";
"2587775457";"11039";"2023";"Апрель";"Стефания";"27";
"2587775458";"11040";"2023";"Апрель";"Аврора";"27";
"2587775459";"11041";"2023";"Апрель";"Кристина";"26";
"2587775460";"11042";"2023";"Апрель";"Ника";"26";
"2587775461";"11043";"2023";"Апрель";"Аделина";"26";
"2587775462";"11044";"2023";"Апрель";"Асия";"26";
"2587775463";"11045";"2023";"Апрель";"Маргарита";"25";
"2587775464";"11046";"2023";"Апрель";"Майя";"25";
"2587775465";"11047";"2023";"Апрель";"Николь";"24";
"2587775466";"11048";"2023";"Апрель";"Амелия";"23";
"2587775467";"11049";"2023";"Апрель";"Оливия";"23";
"2587775468";"11050";"2023";"Апрель";"Ольга";"21";
"2587775469";"11051";"2023";"Апрель";"Юлия";"20";
"2587775470";"11052";"2023";"Апрель";"Мадина";"20";
"2587775471";"11053";"2023";"Апрель";"Салиха";"20";
"2587775472";"11054";"2023";"Апрель";"Раяна";"18";
"2587775473";"11055";"2023";"Апрель";"Дарина";"17";
"2587775474";"11056";"2023";"Апрель";"Яна";"17";
"2587775475";"11057";"2023";"Апрель";"Ариана";"17";
"2587775476";"11058";"2023";"Апрель";"Фатима";"16";
"2587775477";"11059";"2023";"Апрель";"Карина";"16";
"2587775478";"11060";"2023";"Апрель";"Мира";"16";
"2587775479";"11061";"2023";"Апрель";"Адель";"16";
"2587775480";"11062";"2023";"Апрель";"Злата";"15";
"2587775481";"11063";"2023";"Апрель";"Сара";"15";
"2587775482";"11064";"2023";"Апрель";"Айша";"15";
"2587775483";"11065";"2023";"Апрель";"Евгения";"14";
"2587775484";"11066";"2023";"Апрель";"Хадиджа";"14";
"2587775485";"11067";"2023";"Апрель";"Ясмина";"14";
"2587775486";"11068";"2023";"Апрель";"Амалия";"14";
"2587775487";"11069";"2023";"Апрель";"Ирина";"13";
"2587775488";"11070";"2023";"Апрель";"Самира";"13";
"2587775489";"11071";"2023";"Апрель";"Татьяна";"13";
"2587775490";"11072";"2023";"Апрель";"Сумая";"12";
"2587775491";"11073";"2023";"Апрель";"Афина";"12";
"2587775492";"11074";"2023";"Апрель";"Ярослава";"12";
"2587775493";"11075";"2023";"Апрель";"Елена";"12";
"2587775494";"11076";"2023";"Апрель";"Теона";"12";
"2587775495";"11077";"2023";"Апрель";"Камила";"11";
"2587775496";"11078";"2023";"Апрель";"Лилия";"11";
"2587775498";"11079";"2023";"Апрель";"Элина";"11";
"2587775499";"11080";"2023";"Апрель";"Любовь";"11";
"2587775500";"11081";"2023";"Апрель";"Надежда";"11";
"2587775501";"11082";"2023";"Апрель";"Марям";"11";
"2587775502";"11083";"2023";"Апрель";"Аниса";"11";
"2587775503";"11084";"2023";"Апрель";"Айлин";"10";
"2587775504";"11085";"2023";"Апрель";"Аглая";"10";
"2587775505";"11086";"2023";"Апрель";"Агния";"10";
"2587775506";"11087";"2023";"Апрель";"Евангелина";"10";
"2587775507";"11088";"2023";"Апрель";"Антонина";"10";
"2587775508";"11089";"2023";"Апрель";"Милена";"9";
"2587775509";"11090";"2023";"Апрель";"Амира";"9";
"2587775510";"11091";"2023";"Апрель";"Нина";"9";
"2587775511";"11092";"2023";"Апрель";"Лея";"9";
"2587775512";"11093";"2023";"Апрель";"Дария";"9";
"2587775513";"11094";"2023";"Апрель";"Айла";"9";
"2587775514";"11095";"2023";"Апрель";"Лидия";"9";
"2587775515";"11096";"2023";"Апрель";"Сабина";"8";
"2587775516";"11097";"2023";"Апрель";"Альфия";"8";
"2587775517";"11098";"2023";"Апрель";"Мелисса";"8";
"2587775518";"11099";"2023";"Апрель";"Солиха";"8";
"2587775519";"11100";"2023";"Апрель";"Эмма";"7";
"2596457007";"11101";"2023";"Май";"София";"156";
"2596457008";"11102";"2023";"Май";"Мария";"147";
"2596457009";"11103";"2023";"Май";"Анна";"146";
"2596457010";"11104";"2023";"Май";"Ева";"121";
"2596457011";"11105";"2023";"Май";"Виктория";"114";
"2596457012";"11106";"2023";"Май";"Варвара";"108";
"2596457013";"11107";"2023";"Май";"Алиса";"107";
"2596457014";"11108";"2023";"Май";"Александра";"102";
"2596457015";"11109";"2023";"Май";"Арина";"101";
"2596457016";"11110";"2023";"Май";"Полина";"92";
"2596457017";"11111";"2023";"Май";"Екатерина";"92";
"2596457018";"11112";"2023";"Май";"Василиса";"91";
"2596457019";"11113";"2023";"Май";"Елизавета";"80";
"2596457020";"11114";"2023";"Май";"Вероника";"70";
"2596457021";"11115";"2023";"Май";"Валерия";"70";
"2596457022";"11116";"2023";"Май";"Майя";"65";
"2596457023";"11117";"2023";"Май";"Дарья";"65";
"2596457024";"11118";"2023";"Май";"Амина";"63";
"2596457025";"11119";"2023";"Май";"Милана";"60";
"2596457026";"11120";"2023";"Май";"Ксения";"59";
"2596457027";"11121";"2023";"Май";"Анастасия";"59";
"2596457028";"11122";"2023";"Май";"Кира";"59";
"2596457029";"11123";"2023";"Май";"Сафия";"59";
"2596457030";"11124";"2023";"Май";"Мирослава";"50";
"2596457031";"11125";"2023";"Май";"Таисия";"49";
"2596457032";"11126";"2023";"Май";"Есения";"44";
"2596457033";"11127";"2023";"Май";"Алия";"41";
"2596457034";"11128";"2023";"Май";"Эмилия";"40";
"2596457035";"11129";"2023";"Май";"Агата";"36";
"2596457036";"11130";"2023";"Май";"Аделина";"36";
"2596457037";"11131";"2023";"Май";"Маргарита";"35";
"2596457038";"11132";"2023";"Май";"Вера";"35";
"2596457039";"11133";"2023";"Май";"Софья";"35";
"2596457040";"11134";"2023";"Май";"Алина";"33";
"2596457041";"11135";"2023";"Май";"Диана";"32";
"2596457042";"11136";"2023";"Май";"Мия";"31";
"2596457043";"11137";"2023";"Май";"Алёна";"30";
"2596457044";"11138";"2023";"Май";"Ульяна";"29";
"2596457045";"11139";"2023";"Май";"Мира";"28";
"2596457046";"11140";"2023";"Май";"Аиша";"27";
"2596457047";"11141";"2023";"Май";"Ангелина";"25";
"2596457048";"11142";"2023";"Май";"Оливия";"25";
"2596457049";"11143";"2023";"Май";"Марьям";"25";
"2596457050";"11144";"2023";"Май";"Стефания";"24";
"2596457051";"11145";"2023";"Май";"Амелия";"24";
"2596457052";"11146";"2023";"Май";"Айша";"24";
"2596457053";"11147";"2023";"Май";"Николь";"23";
"2596457054";"11148";"2023";"Май";"Ясмина";"21";
"2596457055";"11149";"2023";"Май";"Ольга";"19";
"2596457056";"11150";"2023";"Май";"Мадина";"18";
"2596457057";"11151";"2023";"Май";"Айлин";"18";
"2596457058";"11152";"2023";"Май";"Альфия";"18";
"2596457059";"11153";"2023";"Май";"Зоя";"18";
"2596457060";"11154";"2023";"Май";"Юлия";"17";
"2596457061";"11155";"2023";"Май";"Фатима";"17";
"2596457062";"11156";"2023";"Май";"Ирина";"17";
"2596457063";"11157";"2023";"Май";"Асия";"17";
"2596457064";"11158";"2023";"Май";"Ника";"16";
"2596457065";"11159";"2023";"Май";"Камила";"15";
"2596457066";"11160";"2023";"Май";"Евгения";"15";
"2596457067";"11161";"2023";"Май";"Кристина";"15";
"2596457068";"11162";"2023";"Май";"Самира";"15";
"2596457069";"11163";"2023";"Май";"Хадиджа";"15";
"2596457070";"11164";"2023";"Май";"Мелисса";"15";
"2596457071";"11165";"2023";"Май";"Аврора";"15";
"2596457072";"11166";"2023";"Май";"Амалия";"13";
"2596457073";"11167";"2023";"Май";"Раяна";"13";
"2596457074";"11168";"2023";"Май";"Сумая";"12";
"2596457075";"11169";"2023";"Май";"Амира";"12";
"2596457076";"11170";"2023";"Май";"Татьяна";"12";
"2596457077";"11171";"2023";"Май";"Лилия";"12";
"2596457078";"11172";"2023";"Май";"Дарина";"12";
"2596457079";"11173";"2023";"Май";"Яна";"12";
"2596457080";"11174";"2023";"Май";"Адель";"12";
"2596457081";"11175";"2023";"Май";"Злата";"11";
"2596457082";"11176";"2023";"Май";"Надежда";"11";
"2596457083";"11177";"2023";"Май";"Эвелина";"11";
"2596457084";"11178";"2023";"Май";"Марта";"11";
"2596457085";"11179";"2023";"Май";"Хадича";"11";
"2596457086";"11180";"2023";"Май";"Аруузат";"11";
"2596457087";"11181";"2023";"Май";"Марьяна";"10";
"2596457088";"11182";"2023";"Май";"Нина";"10";
"2596457089";"11183";"2023";"Май";"Малика";"10";
"2596457090";"11184";"2023";"Май";"Марям";"10";
"2596457091";"11185";"2023";"Май";"Сабина";"9";
"2596457092";"11186";"2023";"Май";"Алисия";"9";
"2596457093";"11187";"2023";"Май";"Хадижа";"9";
"2596457094";"11188";"2023";"Май";"Ариана";"9";
"2596457095";"11189";"2023";"Май";"Сумайя";"9";
"2596457096";"11190";"2023";"Май";"Лея";"9";
"2596457097";"11191";"2023";"Май";"Лидия";"9";
"2596457098";"11192";"2023";"Май";"Камилла";"8";
"2596457099";"11193";"2023";"Май";"Лейла";"8";
"2596457100";"11194";"2023";"Май";"Салиха";"8";
"2596457101";"11195";"2023";"Май";"Моника";"8";
"2596457102";"11196";"2023";"Май";"Мила";"8";
"2596457103";"11197";"2023";"Май";"Антонина";"8";
"2596457104";"11198";"2023";"Май";"Медина";"8";
"2596457105";"11199";"2023";"Май";"Садия";"8";
"2596457106";"11200";"2023";"Май";"Элина";"7";
"2606934743";"11201";"2023";"Июнь";"София";"174";
"2606934744";"11202";"2023";"Июнь";"Мария";"158";
"2606934745";"11203";"2023";"Июнь";"Ева";"146";
"2606934746";"11204";"2023";"Июнь";"Анна";"141";
"2606934747";"11205";"2023";"Июнь";"Варвара";"122";
"2606934749";"11206";"2023";"Июнь";"Полина";"118";
"2606934750";"11207";"2023";"Июнь";"Виктория";"113";
"2606934751";"11208";"2023";"Июнь";"Алиса";"107";
"2606934752";"11209";"2023";"Июнь";"Александра";"102";
"2606934753";"11210";"2023";"Июнь";"Василиса";"98";
"2606934754";"11211";"2023";"Июнь";"Елизавета";"95";
"2606934755";"11212";"2023";"Июнь";"Ксения";"85";
"2606934756";"11213";"2023";"Июнь";"Вероника";"85";
"2606934757";"11214";"2023";"Июнь";"Арина";"79";
"2606934758";"11215";"2023";"Июнь";"Мирослава";"76";
"2606934759";"11216";"2023";"Июнь";"Дарья";"72";
"2606934760";"11217";"2023";"Июнь";"Амина";"68";
"2606934761";"11218";"2023";"Июнь";"Анастасия";"66";
"2606934763";"11219";"2023";"Июнь";"Милана";"63";
"2606934764";"11220";"2023";"Июнь";"Кира";"63";
"2606934765";"11221";"2023";"Июнь";"Екатерина";"60";
"2606934766";"11222";"2023";"Июнь";"Есения";"58";
"2606934767";"11223";"2023";"Июнь";"Валерия";"56";
"2606934768";"11224";"2023";"Июнь";"Таисия";"50";
"2606934769";"11225";"2023";"Июнь";"Ульяна";"46";
"2606934770";"11226";"2023";"Июнь";"Сафия";"46";
"2606934771";"11227";"2023";"Июнь";"Аиша";"41";
"2606934772";"11228";"2023";"Июнь";"Стефания";"41";
